    61.03;;ALTRE PRESTAZIONI DI LAVORO;;;14198,47;D;;;;14198,47;;;
        61.03.01;;Compensi/rimborsi co.co.co.;;;11518,00;D;;;;11518,00;;;
            61.03.01.01;;Compensi/rimborsi co.co.co.afferenti;;100,00;11518,00;D;;;;11518,00;;;
        61.03.07;;Contributi previdenziali co.co.co.;;;1842,88;D;;;;1842,88;;;
            61.03.07.01;;Contrib.previd. co.co.co. afferenti;;100,00;1842,88;D;;;;1842,88;;;
        61.03.13;;Contributi INAIL co.co.co;;100,00;837,59;D;;;;837,59;;;
    61.05;;COMPENSI ORGANI SOCIALI;;;678,52;D;;;;678,52;;;
        61.05.15;;Premi INAIL soci/titolari;;100,00;678,52;D;;;;678,52;;;
63;;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;;;23747,56;D;;;;25037,58;1290,02;;
    63.01;;SPESE COMMERCIALI E DI VIAGGIO;;;459,72;D;;;;459,72;;;
        63.01.21;;Spese rappres.deduc.(con limite ricavi);;100,00;459,72;D;;;;459,72;;;
    63.05;;SPESE AMMINISTRATIVE E GENERALI;;;23287,84;D;;;;24577,86;1290,02;;
        63.05.01;;Spese postali;;100,00;9,00;D;;;;9,00;;;
        63.05.07;;Servizi contabili di terzi;;100,00;8585,48;D;;;;8850,60;265,12;;
        63.05.11;;Altre spese amministrative;;100,00;5091,00;D;;;;5091,00;;;
        63.05.13;;Premi di assicurazioni non obbligatorie;;;8216,33;D;;;;9241,23;1024,90;;
            63.05.13.01;;Premi di assicuraz.non obblig.deducibili;;100,00;7796,33;D;;;;8821,23;1024,90;;
            63.05.13.03;;Premi di assicuraz.non obblig.indeducib.;;;420,00;D;;;;420,00;;;
        63.05.17;;Servizi di vigilanza;;100,00;870,00;D;;;;870,00;;;
        63.05.19;;Servizi smaltimento rifiuti;;100,00;60,00;D;;;;60,00;;;
        63.05.23;;Valori bollati;;100,00;260,22;D;;;;260,22;;;
        63.05.25;;Assistenza software;;100,00;195,81;D;;;;195,81;;;
65;;COSTI PER GODIMENTO BENI DI TERZI;;;35605,80;D;;;;35605,80;;;
    65.01;;GESTIONE IMMOBILI;;;21200,00;D;;;;21200,00;;;
        65.01.05;;Canoni locazione immobili;;;21200,00;D;;;;21200,00;;;
            65.01.05.01;;Canoni locazione immobili deducibili;;100,00;21200,00;D;;;;21200,00;;;
    65.05;;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;;;14405,80;D;;;;14405,80;;;
        65.05.03;;Canoni leasing impianti e macchinari;;100,00;4701,00;D;;;;4701,00;;;
        65.05.15;;Canoni noleggio attrezzature;;100,00;9704,80;D;;;;9704,80;;;
67;;COSTI PERSONALE DIPENDENTE;;;77383,97;D;;;;80802,29;3418,32;;
    67.01;;COSTI PERSONALE DIPENDENTE;;;77313,97;D;;;;80732,29;3418,32;;
        67.01.01;;Retribuzioni lorde;;;55840,30;D;;;;58601,34;2761,04;;
            67.01.01.01;;Retribuzioni lorde dipendenti ordinari;;100,00;54585,52;D;;;;57346,56;2761,04;;
            67.01.01.05;;Retribuzioni lorde apprendisti;;100,00;1254,78;D;;;;1254,78;;;
        67.01.03;;Contributi INPS;;;14835,29;D;;;;15492,57;657,28;;
            67.01.03.01;;Contributi INPS dipendenti ordinari;;100,00;14814,63;D;;;;15471,91;657,28;;
            67.01.03.05;;Contributi INPS apprendisti;;100,00;20,66;D;;;;20,66;;;
        67.01.07;;Quote TFR dipendenti;;;2573,23;D;;;;2573,23;;;
            67.01.07.01;;Quote TFR dipend.ordinari (in azienda);;100,00;1830,89;D;;;;1830,89;;;
            67.01.07.07;;Quote TFR apprendisti (in azienda);;100,00;98,20;D;;;;98,20;;;
            67.01.07.21;;Quote TFR (Qu.I.R.) dipendenti ordinari;;100,00;644,14;D;;;;644,14;;;
        67.01.09;;Contrib.altri enti previdenz./assistenz.;;;546,82;D;;;;546,82;;;
            67.01.09.01;;Contrib.altri enti previd/ass.dip.ordin.;;100,00;525,77;D;;;;525,77;;;
            67.01.09.03;;Contrib.altri enti previd/ass.apprend.;;100,00;21,05;D;;;;21,05;;;
        67.01.11;;Premi INAIL;;100,00;3518,33;D;;;;3518,33;;;
    67.03;;COSTI DIVERSI PERSONALE DIPENDENTE;;;70,00;D;;;;70,00;;;
        67.03.25;;Visite mediche periodiche ai dipendenti;;100,00;70,00;D;;;;70,00;;;
71;;ONERI DIVERSI DI GESTIONE;;;21016,81;D;;;;24744,81;3728,00;;
    71.01;;ONERI TRIBUTARI;;;5861,00;D;;;;6089,00;228,00;;
        71.01.04;;IMU;;;3864,00;D;;;;3864,00;;;
        71.01.07;;Imposta di registro e concess. govern.;;100,00;228,00;D;;;;456,00;228,00;;
        71.01.13;;Tassa raccolta e smaltimento rifiuti;;100,00;1555,00;D;;;;1555,00;;;
        71.01.17;;TASI;;100,00;214,00;D;;;;214,00;;;
    71.03;;ALTRI COSTI DI ESERCIZIO;;;15050,81;D;;;;18550,81;3500,00;;
        71.03.01;;Spese, perdite e sopravvenienze passive;;;7642,06;D;;;;11142,06;3500,00;;
            71.03.01.05;;Spese, perdite e sopravv.passive inded.;;;7642,06;D;;;;11142,06;3500,00;;
        71.03.09;;Cancelleria varia;;100,00;26,02;D;;;;26,02;;;
        71.03.11;;Abbonamenti, libri e pubblicazioni;;100,00;6000,00;D;;;;6000,00;;;
        71.03.17;;Arrotondamenti passivi diversi;;100,00;21,35;D;;;;21,35;;;
        71.03.51;;Costi e spese diverse;;100,00;1361,38;D;;;;1361,38;;;
    71.07;;COMP.NEG.DA EVENTI STRAORD./ES.PREC.;;;105,00;D;;;;105,00;;;
        71.07.01;;Minusvalenze da eventi straordinari;;;105,00;D;;;;105,00;;;
            71.07.01.09;;Minus.e perdite da eventi straordinari;;100,00;105,00;D;;;;105,00;;;
75;;ONERI FINANZIARI;;;46557,04;D;;;;46557,04;;;
    75.01;;ONERI FINANZIARI VERSO BANCHE;;;40273,46;D;;;;40273,46;;;
        75.01.01;;Interessi passivi bancari;;100,00;3266,21;D;;;;3266,21;;;
        75.01.07;;Commissioni e spese bancarie;;100,00;16424,90;D;;;;16424,90;;;
        75.01.11;;Commissioni bancarie su finanziamenti;;100,00;12822,43;D;;;;12822,43;;;
        75.01.17;;Commissioni disponibilit… fondi;;100,00;7759,92;D;;;;7759,92;;;
    75.03;;ONERI FINANZIARI DIVERSI;;;6283,58;D;;;;6283,58;;;
        75.03.05;;Interessi passivi su mutui;;100,00;6163,03;D;;;;6163,03;;;
        75.03.27;;Interessi passivi di mora;;;107,21;D;;;;107,21;;;
            75.03.27.01;;Interessi passivi di mora pagati;;100,00;107,21;D;;;;107,21;;;
        75.03.29;;Inter.pass.per dilaz. pagamento imposte;;100,00;13,34;D;;;;13,34;;;
80;;AMMORTAMENTI;;;39027,58;D;;;;;;39027,58;D
    80.01;;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;;;793,40;D;;;;;;793,40;D
        80.01.01;;Amm.to spese societarie;Simulazione calcolo ammortamento;100,00;793,40;D;;;;;;793,40;D
    80.03;;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;;;38234,18;D;;;;;;38234,18;D
        80.03.05;;Amm.to ordinario fabbricati strumentali;;;18871,23;D;;;;;;18871,23;D
            80.03.05.01;;Amm.to ordinario fabbricati strum.ded.;Simulazione calcolo ammortamento;100,00;18871,23;D;;;;;;18871,23;D
        80.03.13;;Amm.ordinario impianti condizionamento;Simulazione calcolo ammortamento;100,00;109,78;D;;;;;;109,78;D
        80.03.19;;Amm.to ordinario impianti elettrici;Simulazione calcolo ammortamento;100,00;508,98;D;;;;;;508,98;D
        80.03.23;;Amm.to ordinario impianti specifici;Simulazione calcolo ammortamento;100,00;994,24;D;;;;;;994,24;D
        80.03.27;;Amm.to ordinario macchinari automatici;Simulazione calcolo ammortamento;100,00;5841,89;D;;;;;;5841,89;D
        80.03.29;;Amm.to ordin.altri impianti e macchinari;Simulazione calcolo ammortamento;100,00;9659,30;D;;;;;;9659,30;D
        80.03.31;;Amm.ord.attrez.spec.industr.comm.agric.;Simulazione calcolo ammortamento;100,00;1136,82;D;;;;;;1136,82;D
        80.03.33;;Amm.to ordinario attrezz.varia e minuta;Simulazione calcolo ammortamento;100,00;239,67;D;;;;;;239,67;D
        80.03.41;;Amm.to ordinario costruzioni leggere;Simulazione calcolo ammortamento;100,00;829,17;D;;;;;;829,17;D
        80.03.47;;Amm.to ordinario telefonia mobile;;;43,10;D;;;;;;43,10;D
            80.03.47.01;;Amm.to ordin.telef.mobile totalm.deduc.;Simulazione calcolo ammortamento;100,00;34,48;D;;;;;;34,48;D
            80.03.47.05;;Amm.to ordin. telefonia mobile indeduc.;Simulazione calcolo ammortamento;;8,62;D;;;;;;8,62;D
