57;;ACQUISTI DI SERVIZI;;;246937,04;D;;;;247117,78;180,74;;
    57.03;;COSTI ACCESSORI PER VENDITE;;;75792,00;D;;;;75792,00;;;
        57.03.01;;Trasporti su vendite;;100,00;75792,00;D;;;;75792,00;;;
    57.09;;COSTI PER UTENZE;;;148324,27;D;;;;148505,01;180,74;;
        57.09.01;;Spese telefoniche ordinarie;;;194,81;D;;;;318,86;124,05;;
            57.09.01.01;;Spese telefoniche ordinarie;;80,00;194,81;D;;;;318,86;124,05;;
        57.09.03;;Spese telefoniche radiomobili;;80,00;218,67;D;;;;274,17;55,50;;
        57.09.13;;Energia elettrica;;;147619,69;D;;;;147620,88;1,19;;
            57.09.13.01;;Energia elettrica;;100,00;147619,69;D;;;;147620,88;1,19;;
        57.09.17;;Acqua potabile;;100,00;291,10;D;;;;291,10;;;
    57.11;;MANUTENZIONI MACCHINARI E ATTREZZATURE;;;20340,62;D;;;;20340,62;;;
        57.11.01;;Spese manut.impianti e macchin.propri;;100,00;8323,21;D;;;;8323,21;;;
        57.11.03;;Spese manutenzione attrezzature proprie;;100,00;10951,93;D;;;;10951,93;;;
        57.11.07;;Altre spese manutenzione beni propri;;;1065,48;D;;;;1065,48;;;
            57.11.07.01;;Altre spese manutenzione beni propri;;100,00;1065,48;D;;;;1065,48;;;
    57.13;;MANUTENZIONE FABBRICATI;;;2480,15;D;;;;2480,15;;;
        57.13.01;;Spese manutenzione fabbricati;;;2480,15;D;;;;2480,15;;;
            57.13.01.01;;Spese manut.fabbricati strumentali;;100,00;2480,15;D;;;;2480,15;;;
59;;GESTIONE VEICOLI AZIENDALI;;;4258,71;D;;;;4258,71;;;
    59.01;;ESERCIZIO AUTOMEZZI;;;3358,71;D;;;;3358,71;;;
        59.01.01;;Carburanti e lubrificanti automezzi;;100,00;2926,11;D;;;;2926,11;;;
        59.01.13;;Spese manutenzione automezzi propri;;;432,60;D;;;;432,60;;;
            59.01.13.03;;Spese manutenzione automezzi propri;;100,00;432,60;D;;;;432,60;;;
    59.03;;ESERCIZIO AUTOVETTURE E ALTRI VEICOLI;;;900,00;D;;;;900,00;;;
        59.03.03;;Premi assicurazioni veicoli;;;900,00;D;;;;900,00;;;
            59.03.03.01;;Premi assicur.veicoli aziendali deduc.;;100,00;900,00;D;;;;900,00;;;
61;;PRESTAZIONI DI LAVORO NON DIPENDENTE;;;18533,79;D;;;;18533,79;;;
    61.01;;PRESTAZIONI DI LAVORO AUTONOMO;;;1986,40;D;;;;1986,40;;;
        61.01.11;;Consulenze/prestazioni diverse;;;1914,40;D;;;;1914,40;;;
            61.01.11.05;;Consulenze non afferenti diverse;;100,00;1914,40;D;;;;1914,40;;;
        61.01.19;;Contributi cassa previdenza lav.autonomo;;;72,00;D;;;;72,00;;;
            61.01.19.03;;Contrib.cassa previd.lav.aut. non affer.;;100,00;72,00;D;;;;72,00;;;
    61.03;;ALTRE PRESTAZIONI DI LAVORO;;;15868,87;D;;;;15868,87;;;
        61.03.01;;Compensi/rimborsi co.co.co.;;;12958,00;D;;;;12958,00;;;
            61.03.01.01;;Compensi/rimborsi co.co.co.afferenti;;100,00;12958,00;D;;;;12958,00;;;
        61.03.07;;Contributi previdenziali co.co.co.;;;2073,28;D;;;;2073,28;;;
            61.03.07.01;;Contrib.previd. co.co.co. afferenti;;100,00;2073,28;D;;;;2073,28;;;
        61.03.13;;Contributi INAIL co.co.co;;100,00;837,59;D;;;;837,59;;;
    61.05;;COMPENSI ORGANI SOCIALI;;;678,52;D;;;;678,52;;;
        61.05.15;;Premi INAIL soci/titolari;;100,00;678,52;D;;;;678,52;;;
63;;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;;;25187,49;D;;;;26477,51;1290,02;;
    63.01;;SPESE COMMERCIALI E DI VIAGGIO;;;584,62;D;;;;584,62;;;
        63.01.21;;Spese rappres.deduc.(con limite ricavi);;100,00;584,62;D;;;;584,62;;;
    63.05;;SPESE AMMINISTRATIVE E GENERALI;;;24602,87;D;;;;25892,89;1290,02;;
        63.05.01;;Spese postali;;100,00;48,60;D;;;;48,60;;;
        63.05.07;;Servizi contabili di terzi;;100,00;9596,91;D;;;;9862,03;265,12;;
        63.05.11;;Altre spese amministrative;;100,00;5101,00;D;;;;5101,00;;;
        63.05.13;;Premi di assicurazioni non obbligatorie;;;8468,33;D;;;;9493,23;1024,90;;
            63.05.13.01;;Premi di assicuraz.non obblig.deducibili;;100,00;8048,33;D;;;;9073,23;1024,90;;
            63.05.13.03;;Premi di assicuraz.non obblig.indeducib.;;;420,00;D;;;;420,00;;;
        63.05.17;;Servizi di vigilanza;;100,00;870,00;D;;;;870,00;;;
        63.05.19;;Servizi smaltimento rifiuti;;100,00;60,00;D;;;;60,00;;;
        63.05.23;;Valori bollati;;100,00;262,22;D;;;;262,22;;;
        63.05.25;;Assistenza software;;100,00;195,81;D;;;;195,81;;;
65;;COSTI PER GODIMENTO BENI DI TERZI;;;38889,20;D;;;;38889,20;;;
    65.01;;GESTIONE IMMOBILI;;;23850,00;D;;;;23850,00;;;
        65.01.05;;Canoni locazione immobili;;;23850,00;D;;;;23850,00;;;
            65.01.05.01;;Canoni locazione immobili deducibili;;100,00;23850,00;D;;;;23850,00;;;
    65.05;;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;;;15039,20;D;;;;15039,20;;;
        65.05.03;;Canoni leasing impianti e macchinari;;100,00;5288,00;D;;;;5288,00;;;
        65.05.15;;Canoni noleggio attrezzature;;100,00;9751,20;D;;;;9751,20;;;
67;;COSTI PERSONALE DIPENDENTE;;;86699,49;D;;;;90117,81;3418,32;;
    67.01;;COSTI PERSONALE DIPENDENTE;;;86629,49;D;;;;90047,81;3418,32;;
        67.01.01;;Retribuzioni lorde;;;63104,25;D;;;;65865,29;2761,04;;
            67.01.01.01;;Retribuzioni lorde dipendenti ordinari;;100,00;61849,47;D;;;;64610,51;2761,04;;
            67.01.01.05;;Retribuzioni lorde apprendisti;;100,00;1254,78;D;;;;1254,78;;;
        67.01.03;;Contributi INPS;;;16815,92;D;;;;17473,20;657,28;;
            67.01.03.01;;Contributi INPS dipendenti ordinari;;100,00;16795,26;D;;;;17452,54;657,28;;
            67.01.03.05;;Contributi INPS apprendisti;;100,00;20,66;D;;;;20,66;;;
        67.01.07;;Quote TFR dipendenti;;;2573,23;D;;;;2573,23;;;
            67.01.07.01;;Quote TFR dipend.ordinari (in azienda);;100,00;1830,89;D;;;;1830,89;;;
            67.01.07.07;;Quote TFR apprendisti (in azienda);;100,00;98,20;D;;;;98,20;;;
            67.01.07.21;;Quote TFR (Qu.I.R.) dipendenti ordinari;;100,00;644,14;D;;;;644,14;;;
        67.01.09;;Contrib.altri enti previdenz./assistenz.;;;617,76;D;;;;617,76;;;
            67.01.09.01;;Contrib.altri enti previd/ass.dip.ordin.;;100,00;596,71;D;;;;596,71;;;
            67.01.09.03;;Contrib.altri enti previd/ass.apprend.;;100,00;21,05;D;;;;21,05;;;
        67.01.11;;Premi INAIL;;100,00;3518,33;D;;;;3518,33;;;
    67.03;;COSTI DIVERSI PERSONALE DIPENDENTE;;;70,00;D;;;;70,00;;;
        67.03.25;;Visite mediche periodiche ai dipendenti;;100,00;70,00;D;;;;70,00;;;
71;;ONERI DIVERSI DI GESTIONE;;;21019,82;D;;;;24747,82;3728,00;;
    71.01;;ONERI TRIBUTARI;;;5861,00;D;;;;6089,00;228,00;;
        71.01.04;;IMU;;;3864,00;D;;;;3864,00;;;
        71.01.07;;Imposta di registro e concess. govern.;;100,00;228,00;D;;;;456,00;228,00;;
        71.01.13;;Tassa raccolta e smaltimento rifiuti;;100,00;1555,00;D;;;;1555,00;;;
        71.01.17;;TASI;;100,00;214,00;D;;;;214,00;;;
    71.03;;ALTRI COSTI DI ESERCIZIO;;;15053,82;D;;;;18553,82;3500,00;;
        71.03.01;;Spese, perdite e sopravvenienze passive;;;7642,06;D;;;;11142,06;3500,00;;
            71.03.01.05;;Spese, perdite e sopravv.passive inded.;;;7642,06;D;;;;11142,06;3500,00;;
        71.03.09;;Cancelleria varia;;100,00;26,02;D;;;;26,02;;;
        71.03.11;;Abbonamenti, libri e pubblicazioni;;100,00;6000,00;D;;;;6000,00;;;
        71.03.17;;Arrotondamenti passivi diversi;;100,00;24,36;D;;;;24,36;;;
        71.03.51;;Costi e spese diverse;;100,00;1361,38;D;;;;1361,38;;;
    71.07;;COMP.NEG.DA EVENTI STRAORD./ES.PREC.;;;105,00;D;;;;105,00;;;
        71.07.01;;Minusvalenze da eventi straordinari;;;105,00;D;;;;105,00;;;
            71.07.01.09;;Minus.e perdite da eventi straordinari;;100,00;105,00;D;;;;105,00;;;
75;;ONERI FINANZIARI;;;49038,54;D;;;;49038,54;;;
    75.01;;ONERI FINANZIARI VERSO BANCHE;;;42167,76;D;;;;42167,76;;;
        75.01.01;;Interessi passivi bancari;;100,00;3733,78;D;;;;3733,78;;;
        75.01.07;;Commissioni e spese bancarie;;100,00;16661,76;D;;;;16661,76;;;
        75.01.11;;Commissioni bancarie su finanziamenti;;100,00;12822,43;D;;;;12822,43;;;
        75.01.17;;Commissioni disponibilit… fondi;;100,00;8949,79;D;;;;8949,79;;;
    75.03;;ONERI FINANZIARI DIVERSI;;;6870,78;D;;;;6870,78;;;
        75.03.05;;Interessi passivi su mutui;;100,00;6398,84;D;;;;6398,84;;;
        75.03.27;;Interessi passivi di mora;;;458,60;D;;;;458,60;;;
            75.03.27.01;;Interessi passivi di mora pagati;;100,00;458,60;D;;;;458,60;;;
        75.03.29;;Inter.pass.per dilaz. pagamento imposte;;100,00;13,34;D;;;;13,34;;;
80;;AMMORTAMENTI;;;43688,93;D;;;;;;43688,93;D
    80.01;;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;;;793,40;D;;;;;;793,40;D
        80.01.01;;Amm.to spese societarie;Simulazione calcolo ammortamento;100,00;793,40;D;;;;;;793,40;D
    80.03;;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;;;42895,53;D;;;;;;42895,53;D
        80.03.05;;Amm.to ordinario fabbricati strumentali;;;21135,76;D;;;;;;21135,76;D
            80.03.05.01;;Amm.to ordinario fabbricati strum.ded.;Simulazione calcolo ammortamento;100,00;21135,76;D;;;;;;21135,76;D
        80.03.13;;Amm.ordinario impianti condizionamento;Simulazione calcolo ammortamento;100,00;123,42;D;;;;;;123,42;D
        80.03.19;;Amm.to ordinario impianti elettrici;Simulazione calcolo ammortamento;100,00;572,22;D;;;;;;572,22;D
        80.03.23;;Amm.to ordinario impianti specifici;Simulazione calcolo ammortamento;100,00;1117,33;D;;;;;;1117,33;D
        80.03.27;;Amm.to ordinario macchinari automatici;Simulazione calcolo ammortamento;100,00;6565,12;D;;;;;;6565,12;D
        80.03.29;;Amm.to ordin.altri impianti e macchinari;Simulazione calcolo ammortamento;100,00;10855,14;D;;;;;;10855,14;D
        80.03.31;;Amm.ord.attrez.spec.industr.comm.agric.;Simulazione calcolo ammortamento;100,00;1277,56;D;;;;;;1277,56;D
        80.03.33;;Amm.to ordinario attrezz.varia e minuta;Simulazione calcolo ammortamento;100,00;269,28;D;;;;;;269,28;D
        80.03.41;;Amm.to ordinario costruzioni leggere;Simulazione calcolo ammortamento;100,00;931,26;D;;;;;;931,26;D
        80.03.47;;Amm.to ordinario telefonia mobile;;;48,44;D;;;;;;48,44;D
            80.03.47.01;;Amm.to ordin.telef.mobile totalm.deduc.;Simulazione calcolo ammortamento;100,00;38,75;D;;;;;;38,75;D
            80.03.47.05;;Amm.to ordin. telefonia mobile indeduc.;Simulazione calcolo ammortamento;;9,69;D;;;;;;9,69;D
