    57.03;;COSTI ACCESSORI PER VENDITE;;;41260,00;D;;;;41260,00;;;
        57.03.01;;Trasporti su vendite;;100,00;41260,00;D;;;;41260,00;;;
    57.09;;COSTI PER UTENZE;;;79490,61;D;;;;79584,90;94,29;;
        57.09.01;;Spese telefoniche ordinarie;;;135,85;D;;;;195,85;60,00;;
            57.09.01.01;;Spese telefoniche ordinarie;;80,00;135,85;D;;;;195,85;60,00;;
        57.09.03;;Spese telefoniche radiomobili;;80,00;125,43;D;;;;158,73;33,30;;
        57.09.13;;Energia elettrica;;;79097,69;D;;;;79098,68;0,99;;
            57.09.13.01;;Energia elettrica;;100,00;79097,69;D;;;;79098,68;0,99;;
        57.09.17;;Acqua potabile;;100,00;131,64;D;;;;131,64;;;
    57.11;;MANUTENZIONI MACCHINARI E ATTREZZATURE;;;16461,53;D;;;;16461,53;;;
        57.11.01;;Spese manut.impianti e macchin.propri;;100,00;5331,62;D;;;;5331,62;;;
        57.11.03;;Spese manutenzione attrezzature proprie;;100,00;10644,43;D;;;;10644,43;;;
        57.11.07;;Altre spese manutenzione beni propri;;;485,48;D;;;;485,48;;;
            57.11.07.01;;Altre spese manutenzione beni propri;;100,00;485,48;D;;;;485,48;;;
    57.13;;MANUTENZIONE FABBRICATI;;;2480,15;D;;;;2480,15;;;
        57.13.01;;Spese manutenzione fabbricati;;;2480,15;D;;;;2480,15;;;
            57.13.01.01;;Spese manut.fabbricati strumentali;;100,00;2480,15;D;;;;2480,15;;;
59;;GESTIONE VEICOLI AZIENDALI;;;1592,99;D;;;;1592,99;;;
    59.01;;ESERCIZIO AUTOMEZZI;;;1592,99;D;;;;1592,99;;;
        59.01.01;;Carburanti e lubrificanti automezzi;;100,00;1315,39;D;;;;1315,39;;;
        59.01.13;;Spese manutenzione automezzi propri;;;277,60;D;;;;277,60;;;
            59.01.13.03;;Spese manutenzione automezzi propri;;100,00;277,60;D;;;;277,60;;;
61;;PRESTAZIONI DI LAVORO NON DIPENDENTE;;;9866,95;D;;;;9866,95;;;
    61.03;;ALTRE PRESTAZIONI DI LAVORO;;;9188,43;D;;;;9188,43;;;
        61.03.01;;Compensi/rimborsi co.co.co.;;;7199,00;D;;;;7199,00;;;
            61.03.01.01;;Compensi/rimborsi co.co.co.afferenti;;100,00;7199,00;D;;;;7199,00;;;
        61.03.07;;Contributi previdenziali co.co.co.;;;1151,84;D;;;;1151,84;;;
            61.03.07.01;;Contrib.previd. co.co.co. afferenti;;100,00;1151,84;D;;;;1151,84;;;
        61.03.13;;Contributi INAIL co.co.co;;100,00;837,59;D;;;;837,59;;;
    61.05;;COMPENSI ORGANI SOCIALI;;;678,52;D;;;;678,52;;;
        61.05.15;;Premi INAIL soci/titolari;;100,00;678,52;D;;;;678,52;;;
63;;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;;;13843,52;D;;;;14621,09;777,57;;
    63.01;;SPESE COMMERCIALI E DI VIAGGIO;;;204,72;D;;;;204,72;;;
        63.01.21;;Spese rappres.deduc.(con limite ricavi);;100,00;204,72;D;;;;204,72;;;
    63.05;;SPESE AMMINISTRATIVE E GENERALI;;;13638,80;D;;;;14416,37;777,57;;
        63.05.01;;Spese postali;;100,00;6,00;D;;;;6,00;;;
        63.05.07;;Servizi contabili di terzi;;100,00;5422,39;D;;;;5687,51;265,12;;
        63.05.11;;Altre spese amministrative;;100,00;2365,00;D;;;;2365,00;;;
        63.05.13;;Premi di assicurazioni non obbligatorie;;;5520,78;D;;;;6033,23;512,45;;
            63.05.13.01;;Premi di assicuraz.non obblig.deducibili;;100,00;5100,78;D;;;;5613,23;512,45;;
            63.05.13.03;;Premi di assicuraz.non obblig.indeducib.;;;420,00;D;;;;420,00;;;
        63.05.23;;Valori bollati;;100,00;128,82;D;;;;128,82;;;
        63.05.25;;Assistenza software;;100,00;195,81;D;;;;195,81;;;
65;;COSTI PER GODIMENTO BENI DI TERZI;;;25774,60;D;;;;25774,60;;;
    65.01;;GESTIONE IMMOBILI;;;13250,00;D;;;;13250,00;;;
        65.01.05;;Canoni locazione immobili;;;13250,00;D;;;;13250,00;;;
            65.01.05.01;;Canoni locazione immobili deducibili;;100,00;13250,00;D;;;;13250,00;;;
    65.05;;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;;;12524,60;D;;;;12524,60;;;
        65.05.03;;Canoni leasing impianti e macchinari;;100,00;2935,00;D;;;;2935,00;;;
        65.05.15;;Canoni noleggio attrezzature;;100,00;9589,60;D;;;;9589,60;;;
67;;COSTI PERSONALE DIPENDENTE;;;51749,44;D;;;;51749,44;;;
    67.01;;COSTI PERSONALE DIPENDENTE;;;51679,44;D;;;;51679,44;;;
        67.01.01;;Retribuzioni lorde;;;37370,47;D;;;;37370,47;;;
            67.01.01.01;;Retribuzioni lorde dipendenti ordinari;;100,00;36115,69;D;;;;36115,69;;;
            67.01.01.05;;Retribuzioni lorde apprendisti;;100,00;1254,78;D;;;;1254,78;;;
        67.01.03;;Contributi INPS;;;9711,78;D;;;;9711,78;;;
            67.01.03.01;;Contributi INPS dipendenti ordinari;;100,00;9691,12;D;;;;9691,12;;;
            67.01.03.05;;Contributi INPS apprendisti;;100,00;20,66;D;;;;20,66;;;
        67.01.07;;Quote TFR dipendenti;;;742,34;D;;;;742,34;;;
            67.01.07.07;;Quote TFR apprendisti (in azienda);;100,00;98,20;D;;;;98,20;;;
            67.01.07.21;;Quote TFR (Qu.I.R.) dipendenti ordinari;;100,00;644,14;D;;;;644,14;;;
        67.01.09;;Contrib.altri enti previdenz./assistenz.;;;336,52;D;;;;336,52;;;
            67.01.09.01;;Contrib.altri enti previd/ass.dip.ordin.;;100,00;315,47;D;;;;315,47;;;
            67.01.09.03;;Contrib.altri enti previd/ass.apprend.;;100,00;21,05;D;;;;21,05;;;
        67.01.11;;Premi INAIL;;100,00;3518,33;D;;;;3518,33;;;
    67.03;;COSTI DIVERSI PERSONALE DIPENDENTE;;;70,00;D;;;;70,00;;;
        67.03.25;;Visite mediche periodiche ai dipendenti;;100,00;70,00;D;;;;70,00;;;
71;;ONERI DIVERSI DI GESTIONE;;;16062,13;D;;;;19790,13;3728,00;;
    71.01;;ONERI TRIBUTARI;;;1783,00;D;;;;2011,00;228,00;;
        71.01.07;;Imposta di registro e concess. govern.;;100,00;228,00;D;;;;456,00;228,00;;
        71.01.13;;Tassa raccolta e smaltimento rifiuti;;100,00;1555,00;D;;;;1555,00;;;
    71.03;;ALTRI COSTI DI ESERCIZIO;;;14174,13;D;;;;17674,13;3500,00;;
        71.03.01;;Spese, perdite e sopravvenienze passive;;;7518,74;D;;;;11018,74;3500,00;;
            71.03.01.05;;Spese, perdite e sopravv.passive inded.;;;7518,74;D;;;;11018,74;3500,00;;
        71.03.09;;Cancelleria varia;;100,00;26,02;D;;;;26,02;;;
        71.03.11;;Abbonamenti, libri e pubblicazioni;;100,00;6000,00;D;;;;6000,00;;;
        71.03.17;;Arrotondamenti passivi diversi;;100,00;12,89;D;;;;12,89;;;
        71.03.51;;Costi e spese diverse;;100,00;616,48;D;;;;616,48;;;
    71.07;;COMP.NEG.DA EVENTI STRAORD./ES.PREC.;;;105,00;D;;;;105,00;;;
        71.07.01;;Minusvalenze da eventi straordinari;;;105,00;D;;;;105,00;;;
            71.07.01.09;;Minus.e perdite da eventi straordinari;;100,00;105,00;D;;;;105,00;;;
75;;ONERI FINANZIARI;;;36842,19;D;;;;36842,19;;;
    75.01;;ONERI FINANZIARI VERSO BANCHE;;;33059,49;D;;;;33059,49;;;
        75.01.01;;Interessi passivi bancari;;100,00;1253,61;D;;;;1253,61;;;
        75.01.07;;Commissioni e spese bancarie;;100,00;14440,62;D;;;;14440,62;;;
        75.01.11;;Commissioni bancarie su finanziamenti;;100,00;12771,43;D;;;;12771,43;;;
        75.01.17;;Commissioni disponibilit… fondi;;100,00;4593,83;D;;;;4593,83;;;
    75.03;;ONERI FINANZIARI DIVERSI;;;3782,70;D;;;;3782,70;;;
        75.03.05;;Interessi passivi su mutui;;100,00;3782,70;D;;;;3782,70;;;
80;;AMMORTAMENTI;;;24448,12;D;;;;;;24448,12;D
    80.01;;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;;;793,40;D;;;;;;793,40;D
        80.01.01;;Amm.to spese societarie;Simulazione calcolo ammortamento;100,00;793,40;D;;;;;;793,40;D
    80.03;;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;;;23654,72;D;;;;;;23654,72;D
        80.03.05;;Amm.to ordinario fabbricati strumentali;;;11700,19;D;;;;;;11700,19;D
            80.03.05.01;;Amm.to ordinario fabbricati strum.ded.;Simulazione calcolo ammortamento;100,00;11700,19;D;;;;;;11700,19;D
        80.03.13;;Amm.ordinario impianti condizionamento;Simulazione calcolo ammortamento;100,00;68,20;D;;;;;;68,20;D
        80.03.19;;Amm.to ordinario impianti elettrici;Simulazione calcolo ammortamento;100,00;316,20;D;;;;;;316,20;D
        80.03.23;;Amm.to ordinario impianti specifici;Simulazione calcolo ammortamento;100,00;617,82;D;;;;;;617,82;D
        80.03.27;;Amm.to ordinario macchinari automatici;Simulazione calcolo ammortamento;100,00;3630,12;D;;;;;;3630,12;D
        80.03.29;;Amm.to ordin.altri impianti e macchinari;Simulazione calcolo ammortamento;100,00;5924,64;D;;;;;;5924,64;D
        80.03.31;;Amm.ord.attrez.spec.industr.comm.agric.;Simulazione calcolo ammortamento;100,00;706,41;D;;;;;;706,41;D
        80.03.33;;Amm.to ordinario attrezz.varia e minuta;Simulazione calcolo ammortamento;100,00;148,95;D;;;;;;148,95;D
        80.03.41;;Amm.to ordinario costruzioni leggere;Simulazione calcolo ammortamento;100,00;515,43;D;;;;;;515,43;D
        80.03.47;;Amm.to ordinario telefonia mobile;;;26,76;D;;;;;;26,76;D
            80.03.47.01;;Amm.to ordin.telef.mobile totalm.deduc.;Simulazione calcolo ammortamento;100,00;21,41;D;;;;;;21,41;D
            80.03.47.05;;Amm.to ordin. telefonia mobile indeduc.;Simulazione calcolo ammortamento;;5,35;D;;;;;;5,35;D
