63.05.25;Assistenza software;445,79;0,00;
65;COSTI PER GODIMENTO BENI DI TERZI;99814,46;0,00;
65.01;GESTIONE IMMOBILI;99698,46;0,00;
65.01.05;Canoni locazione immobili;98866,78;0,00;
65.01.05.01;Canoni locazione immobili deducibili;98866,78;0,00;
65.01.07;Spese condominiali e varie;831,68;0,00;
65.01.07.01;Spese condominiali e varie deducibili;831,68;0,00;
65.05;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;116,00;0,00;
65.05.15;Canoni noleggio attrezzature;116,00;0,00;
67;COSTI PERSONALE DIPENDENTE;131963,21;0,00;
67.01;COSTI PERSONALE DIPENDENTE;131963,21;0,00;
67.01.01;Retribuzioni lorde;103917,89;0,00;
67.01.01.01;Retribuzioni lorde dipendenti ordinari;103917,89;0,00;
67.01.03;Contributi INPS;25211,36;0,00;
67.01.03.01;Contributi INPS dipendenti ordinari;25211,36;0,00;
67.01.07;Quote TFR dipendenti;66,72;0,00;
67.01.07.01;Quote TFR dipend.ordinari (in azienda);66,72;0,00;
67.01.09;Contrib.altri enti previdenz./assistenz.;993,28;0,00;
67.01.09.01;Contrib.altri enti previd/ass.dip.ordin.;993,28;0,00;
67.01.11;Premi INAIL;1773,96;0,00;
71;ONERI DIVERSI DI GESTIONE;5530,81;0,00;
71.01;ONERI TRIBUTARI;5109,27;0,00;
71.01.04;IMU;908,00;0,00;
71.01.05;Diritti camerali;186,50;0,00;Centro imputazione non assegnato
71.01.07;Imposta di registro e concess. govern.;1097,50;0,00;
71.01.13;Tassa raccolta e smaltimento rifiuti;2878,00;0,00;
71.01.51;Altre imposte e tasse indirette;39,27;0,00;
71.01.51.01;Altre imposte e tasse indirette ded.;39,27;0,00;
71.03;ALTRI COSTI DI ESERCIZIO;421,54;0,00;
71.03.09;Cancelleria varia;94,04;0,00;
71.03.11;Abbonamenti, libri e pubblicazioni;277,49;0,00;
71.03.17;Arrotondamenti passivi diversi;50,01;0,00;
75;ONERI FINANZIARI;1700,28;0,00;
75.01;ONERI FINANZIARI VERSO BANCHE;1700,28;0,00;
75.01.07;Commissioni e spese bancarie;1251,53;0,00;
75.01.17;Commissioni disponibilit… fondi;448,75;0,00;
80;AMMORTAMENTI;8115,32;0,00;
80.01;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;2375,34;0,00;
80.01.27;Amm.to spese di manut.su beni di terzi;2375,34;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;5739,98;0,00;
80.03.19;Amm.to ordinario impianti elettrici;412,12;0,00;
80.03.23;Amm.to ordinario impianti specifici;1152,90;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;886,81;0,00;
80.03.33;Amm.to ordinario attrezz.varia e minuta;82,20;0,00;
80.03.35;Amm.to ordinario mobili e arredi;2810,11;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;296,10;0,00;
80.03.59;Amm.to ordinario altri beni materiali;99,74;0,00;
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;99,74;0,00;
