61.01.19;Contributi cassa previdenza lav.autonomo;64,00;0,00;
61.01.19.03;Contrib.cassa previd.lav.aut. non affer.;64,00;0,00;
61.05;COMPENSI ORGANI SOCIALI;142,64;0,00;
61.05.15;Premi INAIL soci/titolari;142,64;0,00;
63;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;48653,66;0,00;
63.01;SPESE COMMERCIALI E DI VIAGGIO;14454,48;0,00;
63.01.01;Pubblicit…, inserzioni e affissioni;453,00;0,00;
63.01.01.01;Pubblicit…, inserz. e affissioni ded.;453,00;0,00;
63.01.09;Spese per alberghi e ristoranti;180,93;0,00;
63.01.09.01;Spese per alberghi e ristoranti(no rappr.);180,93;0,00;
63.01.13;Spese di viaggio;13087,01;0,00;
63.01.15;Pedaggi autostradali veicoli;461,44;0,00;
63.01.15.09;Pedaggi autostr.veicoli azien.non strum;461,44;0,00;
63.01.21;Spese rappres.deduc.(con limite ricavi);272,10;0,00;
63.05;SPESE AMMINISTRATIVE E GENERALI;34199,18;0,00;
63.05.01;Spese postali;64,00;0,00;
63.05.07;Servizi contabili di terzi;13077,30;0,00;
63.05.11;Altre spese amministrative;267,72;0,00;
63.05.13;Premi di assicurazioni non obbligatorie;4183,05;0,00;
63.05.13.01;Premi di assicuraz.non obblig.deducibili;4183,05;0,00;
63.05.17;Servizi di vigilanza;834,30;0,00;
63.05.19;Servizi smaltimento rifiuti;11857,90;0,00;
63.05.23;Valori bollati;1378,20;0,00;
63.05.25;Assistenza software;2536,71;0,00;
65;COSTI PER GODIMENTO BENI DI TERZI;134275,08;0,00;Centro imputazione non assegnato
65.01;GESTIONE IMMOBILI;65981,12;0,00;
65.01.05;Canoni locazione immobili;65981,12;0,00;
65.01.05.01;Canoni locazione immobili deducibili;65981,12;0,00;
65.05;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;67943,96;0,00;
65.05.03;Canoni leasing impianti e macchinari;63609,35;0,00;
65.05.09;Inter.canoni leasing imp.e macchinari;3367,24;0,00;
65.05.15;Canoni noleggio attrezzature;967,37;0,00;
65.07;CANONI E LICENZE SOFTWARE;350,00;0,00;
65.07.03;Licenze d'uso software non capitalizzati;350,00;0,00;
67;COSTI PERSONALE DIPENDENTE;324988,04;0,00;
67.01;COSTI PERSONALE DIPENDENTE;320515,73;0,00;
67.01.01;Retribuzioni lorde;249202,26;0,00;
67.01.01.01;Retribuzioni lorde dipendenti ordinari;249202,26;0,00;
67.01.03;Contributi INPS;65119,79;0,00;
67.01.03.01;Contributi INPS dipendenti ordinari;65119,79;0,00;
67.01.09;Contrib.altri enti previdenz./assistenz.;2760,03;0,00;
67.01.09.01;Contrib.altri enti previd/ass.dip.ordin.;2760,03;0,00;
67.01.11;Premi INAIL;3433,65;0,00;
67.03;COSTI DIVERSI PERSONALE DIPENDENTE;4472,31;0,00;
67.03.19;Erogaz.altre indennit…/incentivi/accordi;3169,16;0,00;
67.03.25;Visite mediche periodiche ai dipendenti;1153,15;0,00;
67.03.51;Altri costi per il personale dipendente;150,00;0,00;
71;ONERI DIVERSI DI GESTIONE;11549,95;0,00;
71.01;ONERI TRIBUTARI;2854,50;0,00;
71.01.05;Diritti camerali;231,00;0,00;
71.01.07;Imposta di registro e concess. govern.;398,50;0,00;
71.01.13;Tassa raccolta e smaltimento rifiuti;1828,00;0,00;
71.01.51;Altre imposte e tasse indirette;397,00;0,00;
71.01.51.01;Altre imposte e tasse indirette ded.;397,00;0,00;
71.03;ALTRI COSTI DI ESERCIZIO;7152,02;0,00;
71.03.01;Spese, perdite e sopravvenienze passive;491,57;0,00;
71.03.01.05;Spese, perdite e sopravv.passive inded.;491,57;0,00;
71.03.03;Sanzioni, penalit… e multe;10,77;0,00;
71.03.09;Cancelleria varia;2246,06;0,00;
71.03.17;Arrotondamenti passivi diversi;52,18;0,00;
71.03.19;Carbur.e lubrif.(no costi produz.);2129,45;0,00;
71.03.19.01;Carb.e lubr.veic.az.non strum.(no prod);2129,45;0,00;Centro imputazione non assegnato
71.03.51;Costi e spese diverse;2221,99;0,00;
71.07;COMP.NEG.DA EVENTI STRAORD./ES.PREC.;1543,43;0,00;
71.07.03;Sopr.pass.oneri div.gest.str./es.prec.;1543,43;0,00;
71.07.03.01;Sopravv.pas.ded.oneri div.gest.ev.str.;1267,83;0,00;
71.07.03.07;Sop.pass.imp.indir. e oneri acc.es.prec.;275,60;0,00;
73;PROVENTI FINANZIARI;0,00;692,37;
73.03;PROVENTI DA PARTEC.IN SOC. DI CAPITALI;0,00;0,22;
73.03.01;Dividendi da altre societ… di capitali;0,00;0,22;
73.03.01.01;Dividendi da societ… di capitali imp.;0,00;0,22;
73.09;PROV.TI DA CREDITI A MEDIO/LUNGO TERMINE;0,00;692,15;
73.09.07;Inter.att.su crediti immob.v/terzi;0,00;692,15;
75;ONERI FINANZIARI;14277,50;0,00;
75.01;ONERI FINANZIARI VERSO BANCHE;12282,08;0,00;
75.01.01;Interessi passivi bancari;2585,72;0,00;
75.01.07;Commissioni e spese bancarie;4536,36;0,00;
75.01.11;Commissioni bancarie su finanziamenti;1900,00;0,00;
75.01.17;Commissioni disponibilit… fondi;3260,00;0,00;
75.03;ONERI FINANZIARI DIVERSI;1995,42;0,00;
75.03.05;Interessi passivi su mutui;1956,81;0,00;
75.03.27;Interessi passivi di mora;34,46;0,00;
75.03.27.01;Interessi passivi di mora pagati;34,46;0,00;
75.03.29;INT.PASS.DIL.IMPOSTE E CONTRIB.;4,15;0,00;
80;AMMORTAMENTI;32082,47;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;32082,47;0,00;
80.03.13;Amm.ordinario impianti condizionamento;320,00;0,00;
80.03.21;Amm.to ordin.impianti telefonici;226,80;0,00;
80.03.21.01;Amm.to ordin.impianti telef.totalm.ded.;226,80;0,00;
80.03.23;Amm.to ordinario impianti specifici;460,05;0,00;
80.03.27;Amm.to ordinario macchinari automatici;15865,79;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;8771,29;0,00;
80.03.31;Amm.ord.attrez.spec.industr.comm.agric.;1970,62;0,00;
80.03.33;Amm.to ordinario attrezz.varia e minuta;502,01;0,00;
80.03.35;Amm.to ordinario mobili e arredi;1466,30;0,00;
80.03.37;Amm.ordin.mobili e macchine da ufficio;149,85;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;862,50;0,00;
80.03.41;Amm.to ordinario costruzioni leggere;337,37;0,00;
80.03.59;Amm.to ordinario altri beni materiali;1149,89;0,00;Centro imputazione non assegnato
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;1149,89;0,00;
