65;COSTI PER GODIMENTO BENI DI TERZI;63516,14;0,00;
65.01;GESTIONE IMMOBILI;63458,14;0,00;
65.01.05;Canoni locazione immobili;62982,14;0,00;
65.01.05.01;Canoni locazione immobili deducibili;62982,14;0,00;
65.01.07;Spese condominiali e varie;476,00;0,00;
65.01.07.01;Spese condominiali e varie deducibili;476,00;0,00;
65.05;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;58,00;0,00;
65.05.15;Canoni noleggio attrezzature;58,00;0,00;
67;COSTI PERSONALE DIPENDENTE;82900,44;0,00;
67.01;COSTI PERSONALE DIPENDENTE;82900,44;0,00;
67.01.01;Retribuzioni lorde;64752,82;0,00;
67.01.01.01;Retribuzioni lorde dipendenti ordinari;64752,82;0,00;
67.01.03;Contributi INPS;15667,29;0,00;
67.01.03.01;Contributi INPS dipendenti ordinari;15667,29;0,00;
67.01.07;Quote TFR dipendenti;66,72;0,00;
67.01.07.01;Quote TFR dipend.ordinari (in azienda);66,72;0,00;
67.01.09;Contrib.altri enti previdenz./assistenz.;639,65;0,00;
67.01.09.01;Contrib.altri enti previd/ass.dip.ordin.;639,65;0,00;
67.01.11;Premi INAIL;1773,96;0,00;
71;ONERI DIVERSI DI GESTIONE;4457,28;0,00;
71.01;ONERI TRIBUTARI;4147,27;0,00;
71.01.04;IMU;908,00;0,00;
71.01.05;Diritti camerali;186,50;0,00;
71.01.07;Imposta di registro e concess. govern.;1097,50;0,00;
71.01.13;Tassa raccolta e smaltimento rifiuti;1916,00;0,00;
71.01.51;Altre imposte e tasse indirette;39,27;0,00;Centro imputazione non assegnato
71.01.51.01;Altre imposte e tasse indirette ded.;39,27;0,00;
71.03;ALTRI COSTI DI ESERCIZIO;310,01;0,00;
71.03.11;Abbonamenti, libri e pubblicazioni;277,49;0,00;
71.03.17;Arrotondamenti passivi diversi;32,52;0,00;
75;ONERI FINANZIARI;1024,39;0,00;
75.01;ONERI FINANZIARI VERSO BANCHE;1024,39;0,00;
75.01.07;Commissioni e spese bancarie;726,87;0,00;
75.01.17;Commissioni disponibilit… fondi;297,52;0,00;
80;AMMORTAMENTI;5146,83;0,00;
80.01;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;1508,28;0,00;
80.01.27;Amm.to spese di manut.su beni di terzi;1508,28;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;3638,55;0,00;
80.03.19;Amm.to ordinario impianti elettrici;261,23;0,00;
80.03.23;Amm.to ordinario impianti specifici;731,85;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;614,72;0,00;
80.03.35;Amm.to ordinario mobili e arredi;1779,40;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;188,02;0,00;
80.03.59;Amm.to ordinario altri beni materiali;63,33;0,00;
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;63,33;0,00;
