75.03.29;INT.PASS.DIL.IMPOSTE E CONTRIB.;8,27;0,00;
80;AMMORTAMENTI;38902,79;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;38902,79;0,00;
80.03.13;Amm.ordinario impianti condizionamento;729,02;0,00;
80.03.21;Amm.to ordin.impianti telefonici;226,80;0,00;
80.03.21.01;Amm.to ordin.impianti telef.totalm.ded.;226,80;0,00;
80.03.23;Amm.to ordinario impianti specifici;546,00;0,00;Centro imputazione non assegnato
80.03.27;Amm.to ordinario macchinari automatici;19060,71;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;10701,11;0,00;
80.03.31;Amm.ord.attrez.spec.industr.comm.agric.;2344,73;0,00;
80.03.33;Amm.to ordinario attrezz.varia e minuta;523,75;0,00;
80.03.35;Amm.to ordinario mobili e arredi;1737,72;0,00;
80.03.37;Amm.ordin.mobili e macchine da ufficio;180,00;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;1001,82;0,00;
80.03.41;Amm.to ordinario costruzioni leggere;405,00;0,00;
80.03.59;Amm.to ordinario altri beni materiali;1446,13;0,00;
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;1446,13;0,00;
