63.01.15.09;Pedaggi autostr.veicoli azien.non strum;126,23;0,00;
63.01.21;Spese rappres.deduc.(con limite ricavi);97,37;0,00;
63.05;SPESE AMMINISTRATIVE E GENERALI;4524,37;0,00;
63.05.01;Spese postali;7,50;0,00;
63.05.07;Servizi contabili di terzi;1148,39;0,00;
63.05.11;Altre spese amministrative;65,87;0,00;
63.05.13;Premi di assicurazioni non obbligatorie;1249,45;0,00;
63.05.13.01;Premi di assicuraz.non obblig.deducibili;1249,45;0,00;
63.05.17;Servizi di vigilanza;185,40;0,00;
63.05.19;Servizi smaltimento rifiuti;1492,00;0,00;
63.05.23;Valori bollati;70,00;0,00;
63.05.25;Assistenza software;305,76;0,00;
65;COSTI PER GODIMENTO BENI DI TERZI;26670,98;0,00;
65.01;GESTIONE IMMOBILI;13275,28;0,00;
65.01.05;Canoni locazione immobili;13275,28;0,00;
65.01.05.01;Canoni locazione immobili deducibili;13275,28;0,00;Centro imputazione non assegnato
65.05;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;13395,70;0,00;
65.05.03;Canoni leasing impianti e macchinari;12643,64;0,00;
65.05.09;Inter.canoni leasing imp.e macchinari;535,06;0,00;
65.05.15;Canoni noleggio attrezzature;217,00;0,00;
67;COSTI PERSONALE DIPENDENTE;66348,09;0,00;
67.01;COSTI PERSONALE DIPENDENTE;66348,09;0,00;
67.01.01;Retribuzioni lorde;52100,09;0,00;
67.01.01.01;Retribuzioni lorde dipendenti ordinari;52100,09;0,00;
67.01.03;Contributi INPS;13636,84;0,00;
67.01.03.01;Contributi INPS dipendenti ordinari;13636,84;0,00;
67.01.09;Contrib.altri enti previdenz./assistenz.;611,16;0,00;
67.01.09.01;Contrib.altri enti previd/ass.dip.ordin.;611,16;0,00;
71;ONERI DIVERSI DI GESTIONE;3231,98;0,00;
71.01;ONERI TRIBUTARI;397,00;0,00;
71.01.51;Altre imposte e tasse indirette;397,00;0,00;
71.01.51.01;Altre imposte e tasse indirette ded.;397,00;0,00;
71.03;ALTRI COSTI DI ESERCIZIO;2834,98;0,00;
71.03.01;Spese, perdite e sopravvenienze passive;64,07;0,00;
71.03.01.05;Spese, perdite e sopravv.passive inded.;64,07;0,00;
71.03.07;Contributi associativi;18,59;0,00;
71.03.07.01;Contributi associativi versati;18,59;0,00;
71.03.09;Cancelleria varia;1469,49;0,00;
71.03.17;Arrotondamenti passivi diversi;12,76;0,00;
71.03.19;Carbur.e lubrif.(no costi produz.);385,06;0,00;
71.03.19.01;Carb.e lubr.veic.az.non strum.(no prod);385,06;0,00;
71.03.51;Costi e spese diverse;885,01;0,00;
75;ONERI FINANZIARI;366,80;0,00;
75.01;ONERI FINANZIARI VERSO BANCHE;63,36;0,00;
75.01.07;Commissioni e spese bancarie;63,36;0,00;
75.03;ONERI FINANZIARI DIVERSI;303,44;0,00;
75.03.05;Interessi passivi su mutui;303,44;0,00;
80;AMMORTAMENTI;9542,29;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;9542,29;0,00;
80.03.13;Amm.ordinario impianti condizionamento;116,57;0,00;
80.03.21;Amm.to ordin.impianti telefonici;73,26;0,00;
80.03.21.01;Amm.to ordin.impianti telef.totalm.ded.;73,26;0,00;
80.03.23;Amm.to ordinario impianti specifici;148,59;0,00;Centro imputazione non assegnato
80.03.27;Amm.to ordinario macchinari automatici;5582,19;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;1937,86;0,00;
80.03.31;Amm.ord.attrez.spec.industr.comm.agric.;383,13;0,00;
80.03.33;Amm.to ordinario attrezz.varia e minuta;148,27;0,00;
80.03.35;Amm.to ordinario mobili e arredi;284,75;0,00;
80.03.37;Amm.ordin.mobili e macchine da ufficio;29,10;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;399,34;0,00;
80.03.41;Amm.to ordinario costruzioni leggere;65,61;0,00;
80.03.59;Amm.to ordinario altri beni materiali;373,62;0,00;
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;373,62;0,00;
