63;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;16248,12;0,00;
63.05;SPESE AMMINISTRATIVE E GENERALI;16248,12;0,00;
63.05.01;Spese postali;20,50;0,00;
63.05.07;Servizi contabili di terzi;12812,36;0,00;
63.05.11;Altre spese amministrative;592,04;0,00;
63.05.13;Premi di assicurazioni non obbligatorie;653,43;0,00;
63.05.13.01;Premi di assicuraz.non obblig.deducibili;653,43;0,00;
63.05.17;Servizi di vigilanza;1585,00;0,00;
63.05.23;Valori bollati;139,00;0,00;
63.05.25;Assistenza software;445,79;0,00;
65;COSTI PER GODIMENTO BENI DI TERZI;108946,65;0,00;
65.01;GESTIONE IMMOBILI;108830,65;0,00;
65.01.05;Canoni locazione immobili;107837,94;0,00;
65.01.05.01;Canoni locazione immobili deducibili;107837,94;0,00;
65.01.07;Spese condominiali e varie;992,71;0,00;
65.01.07.01;Spese condominiali e varie deducibili;992,71;0,00;
65.05;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;116,00;0,00;
65.05.15;Canoni noleggio attrezzature;116,00;0,00;
67;COSTI PERSONALE DIPENDENTE;158294,61;0,00;
67.01;COSTI PERSONALE DIPENDENTE;158294,61;0,00;
67.01.01;Retribuzioni lorde;124953,63;0,00;
67.01.01.01;Retribuzioni lorde dipendenti ordinari;124953,63;0,00;
67.01.03;Contributi INPS;30366,94;0,00;
67.01.03.01;Contributi INPS dipendenti ordinari;30366,94;0,00;
67.01.07;Quote TFR dipendenti;88,31;0,00;
67.01.07.01;Quote TFR dipend.ordinari (in azienda);88,31;0,00;
67.01.09;Contrib.altri enti previdenz./assistenz.;1111,77;0,00;
67.01.09.01;Contrib.altri enti previd/ass.dip.ordin.;1111,77;0,00;
67.01.11;Premi INAIL;1773,96;0,00;
71;ONERI DIVERSI DI GESTIONE;6448,25;0,00;
71.01;ONERI TRIBUTARI;6017,27;0,00;
71.01.04;IMU;1816,00;0,00;
71.01.05;Diritti camerali;186,50;0,00;Centro imputazione non assegnato
71.01.07;Imposta di registro e concess. govern.;1097,50;0,00;
71.01.13;Tassa raccolta e smaltimento rifiuti;2878,00;0,00;
71.01.51;Altre imposte e tasse indirette;39,27;0,00;
71.01.51.01;Altre imposte e tasse indirette ded.;39,27;0,00;
71.03;ALTRI COSTI DI ESERCIZIO;430,98;0,00;
71.03.09;Cancelleria varia;94,04;0,00;
71.03.11;Abbonamenti, libri e pubblicazioni;277,49;0,00;
71.03.17;Arrotondamenti passivi diversi;59,38;0,00;
71.03.51;Costi e spese diverse;0,07;0,00;
75;ONERI FINANZIARI;1777,41;0,00;
75.01;ONERI FINANZIARI VERSO BANCHE;1777,41;0,00;
75.01.07;Commissioni e spese bancarie;1328,66;0,00;
75.01.17;Commissioni disponibilit… fondi;448,75;0,00;
80;AMMORTAMENTI;8852,59;0,00;
80.01;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;2596,00;0,00;
80.01.27;Amm.to spese di manut.su beni di terzi;2596,00;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;6256,59;0,00;
80.03.19;Amm.to ordinario impianti elettrici;450,40;0,00;
80.03.23;Amm.to ordinario impianti specifici;1260,00;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;955,91;0,00;
80.03.33;Amm.to ordinario attrezz.varia e minuta;89,83;0,00;
80.03.35;Amm.to ordinario mobili e arredi;3067,85;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;323,60;0,00;
80.03.59;Amm.to ordinario altri beni materiali;109,00;0,00;
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;109,00;0,00;
